dis_price,discount_percent,maincategory_name,ori_price,ranking,subcategory_name,title
"59,800원",0,신발/잡화,"59,800원",1,남성신발,디비노 방한화 남자 여성 털신 겨울신발 방한부츠 털
"20,710원",5,신발/잡화,"20,710원",2,남성신발,남자 겨울털신발 방한화 방한신발 트래킹화 겨울신발
"65,400원",70,신발/잡화,"65,400원",3,남성신발,팀버랜드  FW 스니커즈/옥스퍼드/워커 클리어런스
"22,800원",0,신발/잡화,"22,800원",4,남성신발,남자 방한화 슬립온 겨울 신발 남성 방수 스포츠 5685
"36,100원",7,신발/잡화,"36,100원",5,남성신발,플로쥬 남성 소가죽 방한화
"19,800원",0,신발/잡화,"19,800원",6,남성신발,방한화/털신발/털부츠/털운동화/운동화/패딩/신발
"17,450원",11,신발/잡화,"17,450원",7,남성신발,[슬레진저]겨울 방한화 털 패딩운동화 패딩 기모 신발  Low  Hi
"59,800원",0,신발/잡화,"59,800원",8,남성신발,2020 남성 여성 소가죽 허참 디비노 방한화 방한부츠
"36,020원",19,신발/잡화,"36,020원",9,남성신발,[크록스]205969-463 외 따뜻한 남녀공용 크록스털신 5종 모음전
"29,900원",0,신발/잡화,"29,900원",10,남성신발,디콜 매직쿠션 방한화 방한부츠 남성 방한화  1세트 c
"23,810원",3,신발/잡화,"23,810원",11,남성신발,니코보코 남성 패딩 방한화/방한 부츠/남자 털부츠
"28,310원",5,신발/잡화,"28,310원",12,남성신발,남자신발 털 슬립온 방한화 겨울신발 트레킹화 워킹화
"14,060원",5,신발/잡화,"14,060원",39,운동화,KA 0090 털신발 방한화 털운동화 패딩부츠 겨울신상
"23,140원",2,신발/잡화,"23,140원",40,운동화,남자트레킹화 워킹화 등산화 패션운동화 남성신발 커플
"29,000원",69,신발/잡화,"29,000원",41,운동화,[수페르가](22%쿠폰) 수페르가 FW 신상+이월 남녀 스니커즈
"18,800원",50,신발/잡화,"18,800원",42,운동화,[페이퍼플레인]신발 키높이 슬립온 운동화 컨버스 단화 쿠키스니커즈
"74,400원",7,신발/잡화,"74,400원",43,운동화,[MLB]MLB 빅볼청키 운동화 남녀공용 어글리슈즈 6종택1
"29,800원",0,신발/잡화,"29,800원",44,운동화,본필 BR100 운동화 런닝화 조깅화 헬스화
"22,550원",1,신발/잡화,"22,550원",45,운동화,[페이퍼플레인]신발 커플 스니커즈 키높이 에어포스 운동화 SN588
"35,440원",4,신발/잡화,"35,440원",46,운동화,[콜맨]따뜻한 털안감 뮬 블로퍼 겨울슬리퍼 방한슬리퍼
"38,830원",1,신발/잡화,"38,830원",47,운동화,[비에프엘아웃도어]BFL 607 블랙 트레킹화 운동화 가벼운 등산 워킹화
"32,580원",0,신발/잡화,"32,580원",48,운동화,[아키클래식]샤인 시리즈/키높이운동화 어글리슈즈 스니커즈
"21,300원",6,신발/잡화,"21,300원",49,운동화,키높이 여성 겨울 털 운동화 퍼 스니커즈 어글리 슈즈
"38,910원",1,신발/잡화,"38,910원",50,운동화,[비에프엘아웃도어]BFL 3513 에어 블랙 운동화 런닝화 10mm 쿠션깔창
"19,800원",0,신발/잡화,"19,800원",51,운동화,털운동화/털신발/털부츠/방한화/운동화/패딩/신발
"31,480원",23,신발/잡화,"31,480원",52,운동화,[아디다스오리지널]니짜 트레포일 FZ0006
"48,800원",2,신발/잡화,"48,800원",53,운동화,[트레스패스]트레스패스 남성 다이얼  방한화 + 기모워킹화
"29,800원",50,신발/잡화,"29,800원",54,운동화,[페이퍼플레인]신발 운동화 PP1336 스니커즈 단화 커플 러닝화
"51,870원",70,신발/잡화,"51,870원",55,운동화,스프리스 여성 하이스타스니커즈 구미호뎐 조보아슈즈
"15,430원",2,신발/잡화,"15,430원",56,운동화,키높이 운동화 여성 스니커즈 유니크 신발 캐넌KJ03
"17,800원",50,신발/잡화,"17,800원",57,운동화,[페이퍼플레인]신발 스니커즈 캔버스화 단화 슬립온 SNRD리미티드
"39,710원",5,신발/잡화,"39,710원",58,운동화,[콜맨]남성 안전화 등산화 트레킹화 아웃도어신발 워킹화
"24,900원",0,신발/잡화,"24,900원",59,운동화,[아키클래식]패딩슬립온 오슬로 시리즈 생활방수 겨울용 방한화
"40,760원",4,신발/잡화,"40,760원",60,운동화,9cm 220~245에어 통굽 키높이운동화 여성 스탠딩화
"36,140원",4,신발/잡화,"36,140원",61,운동화,WILL5400 키높이 이중쿠션 남성 운동화 런닝화 조깅화
"39,410원",21,신발/잡화,"39,410원",62,운동화,블루피치 마성의 스니커즈 크레이지 플라이2
690원,0,신발/잡화,690원,63,운동화,[Jibbitz]크록스지비츠 장식 악세서리 입체/3D/LED/팔찌 700종
"29,800원",0,신발/잡화,"29,800원",64,운동화,좀비 운동화 남녀공용 특이한 런닝화 SF310
"84,550원",5,신발/잡화,"84,550원",65,운동화,[MLB]MLB운동화 빅볼청키A 뉴욕양키스 32SHC1911-50I
"29,400원",2,신발/잡화,"29,400원",66,운동화,[휠라]트레이서 (FS1SIA3130X_WWT)
"56,830원",4,신발/잡화,"56,830원",67,운동화,[비에프엘아웃도어]BFL 녹스 블랙 운동화 런닝화 조깅화 신발 워킹화
"27,650원",3,화장품/헤어,"27,650원",43,제모/데오드란트/슬리밍,[필립스]필립스 BG1026 / 남성면도기 / 제모기/ 바디 트리머
"38,400원",4,화장품/헤어,"38,400원",44,제모/데오드란트/슬리밍,이탈왁스 헤어 스프레이  인그로운  100ml
"16,900원",0,화장품/헤어,"16,900원",45,제모/데오드란트/슬리밍,[질레트비너스]질레트 비너스 임브레이스 면도날 4입
"13,900원",0,화장품/헤어,"13,900원",46,제모/데오드란트/슬리밍,[비타그램]비타그램 셀프왁싱 왁싱워머기 리필 밀키쉐이크 2팩
"15,900원",0,화장품/헤어,"15,900원",47,제모/데오드란트/슬리밍,[쉬크]인튜이션 쉐어버터 면도날3입 X 2개
"28,610원",3,화장품/헤어,"28,610원",48,제모/데오드란트/슬리밍,필립스 BG1026 남성면도기 잔털정리 물세척 건전지식
"29,900원",0,화장품/헤어,"29,900원",49,제모/데오드란트/슬리밍,[VANADA]바나다왁싱 LT-001VA 201 기획세트
"24,800원",0,화장품/헤어,"24,800원",50,제모/데오드란트/슬리밍,지저쓰 오리지널 셀프왁싱 워머키트W 페이스제모
"13,800원",1,화장품/헤어,"13,800원",51,제모/데오드란트/슬리밍,지저쓰 타이탄블랙 셀프왁싱키트 수염왁싱 전신왁싱
"14,800원",1,화장품/헤어,"14,800원",52,제모/데오드란트/슬리밍,지저쓰 타이탄블랙 브라질리언왁싱 하드왁스 400g
"12,570원",3,화장품/헤어,"12,570원",53,제모/데오드란트/슬리밍,아유아유 올케어 제모크림 100g /당일발송
"25,700원",8,화장품/헤어,"25,700원",54,제모/데오드란트/슬리밍,[샤오미]샤오미 SMATE 전기 여성 제모기 핑크
"28,420원",2,화장품/헤어,"28,420원",55,제모/데오드란트/슬리밍,하이첸 얼짱 저자극 실면도기(HS-120) 사은품-해외용
"27,900원",0,화장품/헤어,"27,900원",56,제모/데오드란트/슬리밍,[미나래]남자 셀프왁싱 워머기 하드왁스맨  380g 세트
"9,800원",0,화장품/헤어,"9,800원",57,제모/데오드란트/슬리밍,[바디네이처]바디네이처 제모크림/페이스/제모패드/제모스트립
"25,000원",0,화장품/헤어,"25,000원",58,제모/데오드란트/슬리밍,베럴성장지연 스프레이30ml 바디로션150ml/왁싱부자재
"23,900원",0,화장품/헤어,"23,900원",59,제모/데오드란트/슬리밍,쥴리안느 천연제모제 슈가왁싱350g/제모 왁스/제모기
"10,900원",50,화장품/헤어,"10,900원",60,제모/데오드란트/슬리밍,[쉬크]제모기 제모날 쉬크 하이드로 실크 제모기+날2입
"11,900원",50,화장품/헤어,"11,900원",61,제모/데오드란트/슬리밍,[쉬크]제모기 제모날 인튜이션 FaB 여성 제모기1+제모날2입
"6,900원",0,화장품/헤어,"6,900원",62,제모/데오드란트/슬리밍,[쉬크]인튜이션 마이멜로디 그린 여성면도기 (기날포함2입)
"23,900원",0,화장품/헤어,"23,900원",63,제모/데오드란트/슬리밍,뭄 제모제345g 스틱 부직포 포함 브라질리언
"21,990원",3,화장품/헤어,"21,990원",64,제모/데오드란트/슬리밍,뭄 클래식345g 캐나다  천연제모제 브라질리언왁싱
"24,900원",0,화장품/헤어,"24,900원",65,제모/데오드란트/슬리밍,[VANADA]바나다왁싱 101 하드왁스 셀프 제모 재료 500g
"4,900원",50,화장품/헤어,"4,900원",66,제모/데오드란트/슬리밍,[쉬크]인튜이션 제모기 코코넛+제모날 2입
"8,500원",5,화장품/헤어,"8,500원",67,제모/데오드란트/슬리밍,머큐리뷰티 애프터 왁싱 솔루션 100ml  왁싱 후 처리제
"20,900원",0,화장품/헤어,"20,900원",68,제모/데오드란트/슬리밍,[스트랩]스트랩 슈가링 바디 왁스스트립 20매 X 3
"9,410원",4,화장품/헤어,"9,410원",69,제모/데오드란트/슬리밍,(스트랩(STREP)) [스트랩] 콜드왁스 제모 슈가링비즈 하드왁스 250ml
"21,730원",0,화장품/헤어,"21,730원",70,제모/데오드란트/슬리밍,[질레트]질레트 비너스 면도기(여성용-날1입) 3중날
"8,550원",3,화장품/헤어,"8,550원",71,제모/데오드란트/슬리밍,[비트]비트 전동 제모기/센서티브 터치/제모/당일배송최저가
"24,990원",0,화장품/헤어,"24,990원",72,제모/데오드란트/슬리밍,올리브영 쉬크 인튜이션 여성용 면도기 면도날 세트
"28,200원",0,화장품/헤어,"28,200원",41,샴푸/헤어에센스/스타일링,[미친스킨]맥주효모 탈모완화 샴푸 300g 1+1  (샘플 6매 증정)
"58,330원",16,화장품/헤어,"58,330원",42,샴푸/헤어에센스/스타일링,[샴푸구성] 뉴 프리미엄 TS샴푸 패키지
"16,650원",4,화장품/헤어,"16,650원",43,샴푸/헤어에센스/스타일링,[아모스프로페셔널]1+1 아모스 컬링에센스 2X 150ml
"19,900원",0,화장품/헤어,"19,900원",44,샴푸/헤어에센스/스타일링,[려]려 흑운 모근영양 샴푸 500ml 4개
"19,900원",0,화장품/헤어,"19,900원",45,샴푸/헤어에센스/스타일링,[트리플에스]대용량 약산성 트리플에스 탈모샴푸 1350ml
"79,800원",0,화장품/헤어,"79,800원",46,샴푸/헤어에센스/스타일링,[닥터그루트]닥터그루트  프로비오틴 김희철 탈모샴푸 기본세트
"28,890원",16,화장품/헤어,"28,890원",47,샴푸/헤어에센스/스타일링,[쌤잇][1+1 무료배송] 쌤잇 워터풀 퍼펙트케어 헤어팩 200ml
"22,900원",0,화장품/헤어,"22,900원",48,샴푸/헤어에센스/스타일링,[트리플에스]트리플에스 약산성 탈모샴푸 580ml+580ml +무료샘플
"14,900원",61,화장품/헤어,"14,900원",49,샴푸/헤어에센스/스타일링,[미쟝센]미쟝센 퍼펙트세럼 샴푸 오리지널 680ML X3
"22,000원",0,화장품/헤어,"22,000원",50,샴푸/헤어에센스/스타일링,[아론]미용실전용 실크 리페어 트리트먼트 컬러 크림 염색약
"39,900원",0,화장품/헤어,"39,900원",51,샴푸/헤어에센스/스타일링,[아타라]스퀘어 돈모쿠션 프리미엄 헤어 브러쉬 1+1
"17,900원",0,화장품/헤어,"17,900원",52,샴푸/헤어에센스/스타일링,[케라시스]NEW 케라시스 퍼퓸 대용량 샴푸린스X4개 /총2400ml
"20,900원",0,화장품/헤어,"20,900원",53,샴푸/헤어에센스/스타일링,[려]려 자양윤모 민감성 샴푸  400ml  3통
"19,750원",47,화장품/헤어,"19,750원",54,샴푸/헤어에센스/스타일링,[헤드앤숄더]헤드앤숄더 퍼퓸 프레쉬 샴푸750ml 2개
"20,900원",0,화장품/헤어,"20,900원",55,샴푸/헤어에센스/스타일링,[려]려 함빛 극손상 케어 샴푸 500ml 4개
"79,200원",10,화장품/헤어,"79,200원",56,샴푸/헤어에센스/스타일링,헤드스파7 트리트먼트 더 프리미엄 패키지  파란눈2(210ml 7+50ml 2+5ml 2)
"19,830원",9,화장품/헤어,"19,830원",57,샴푸/헤어에센스/스타일링,[티에스]탈모닷컴 트러스트TS샴푸 500g
"16,900원",0,화장품/헤어,"16,900원",58,샴푸/헤어에센스/스타일링,[댄트롤]스마일 전용 댄트롤 샴푸 4종 820mlx4
"14,900원",50,화장품/헤어,"14,900원",59,샴푸/헤어에센스/스타일링,[리엔]흑모비책 골드 염색약 흑갈색 5개 (총15회분)
"16,900원",0,화장품/헤어,"16,900원",60,샴푸/헤어에센스/스타일링,[미쟝센]미쟝센 퍼펙트세럼 오리지널 샴푸 680ML 3통
"26,120원",47,화장품/헤어,"26,120원",61,샴푸/헤어에센스/스타일링,[헤드앤숄더]헤드앤숄더 딥 클린 샴푸 850ml 3개
"11,900원",0,화장품/헤어,"11,900원",62,샴푸/헤어에센스/스타일링,[라벨영]쇼킹 마요네즈헤어팩 /극손상모+갈라짐 케어
"11,900원",0,화장품/헤어,"11,900원",63,샴푸/헤어에센스/스타일링,[엘라스]엘라스 스칼프 딥클린 샴푸 1100ml
"10,900원",50,화장품/헤어,"10,900원",64,샴푸/헤어에센스/스타일링,[엘라스틴퍼퓸]퍼퓸 퓨어 브리즈 샴푸 600ml x3개
"10,900원",50,화장품/헤어,"10,900원",65,샴푸/헤어에센스/스타일링,[엘라스틴퍼퓸]퍼퓸 퓨어브리즈 샴푸 600ml 2개+컨디셔너 600ml 1개
"29,390원",4,화장품/헤어,"29,390원",66,샴푸/헤어에센스/스타일링,[닥터방기원]비어이스트 맥주효모 탈모샴푸 1Lx2+토닉+나노폼클렌징
"13,900원",40,화장품/헤어,"13,900원",67,샴푸/헤어에센스/스타일링,[케라시스]케라시스 퍼퓸 린스 x5개(러1+엘1+퓨1+글1+블1)
"18,440원",48,화장품/헤어,"18,440원",68,샴푸/헤어에센스/스타일링,[팬틴]팬틴 극손상케어 1500팩 (샴푸2+컨디셔너1) +사은품
"28,290원",7,화장품/헤어,"28,290원",69,샴푸/헤어에센스/스타일링,[더바디샵][더바디샵] 진저샴푸 400ml 2 + 60ml 2 (총 920ml)
"19,800원",20,화장품/헤어,"19,800원",70,샴푸/헤어에센스/스타일링,[댕기머리]댕기머리 1+1 허벌 샴푸/트리트먼트 2000ml+사은품
"95,500원",45,신발/잡화,"95,500원",100,여행가방,[툴레]툴레 캐즘 90L 스포츠 여행용 대용량 더플백 백팩
"10,900원",0,화장품/헤어,"10,900원",41,바디클렌져/바디로션,[바세린]대용량 바세린 바디로션 1+1 / 고보습 핸드크림
"29,900원",0,화장품/헤어,"29,900원",42,바디클렌져/바디로션,TV홈쇼핑 클린샤워 프리미엄 (1세트)바디스크럽 때혁명
"27,720원",1,화장품/헤어,"27,720원",43,바디클렌져/바디로션,[록시땅]기프트 체리 블라썸 핸드 크림 and 립 밤 듀오
"20,000원",4,화장품/헤어,"20,000원",44,바디클렌져/바디로션,[뉴트로지나]뉴트로지나 인텐스 리페어 풋크림 56g 3개
"37,620원",1,화장품/헤어,"37,620원",45,바디클렌져/바디로션,[록시땅]시어 버터 핸드 크림 150ml
"12,900원",50,화장품/헤어,"12,900원",46,바디클렌져/바디로션,[온더바디]온더바디 플라워 체리블라썸 바디워시 900g 3개
"15,800원",0,화장품/헤어,"15,800원",47,바디클렌져/바디로션,[온더바디]퓨어시카 베이비파우더 바디워시 1000ml 2개
"34,490원",4,화장품/헤어,"34,490원",48,바디클렌져/바디로션,[세타필]세타필 대용량 크림 550g +크림 550g
"7,920원",20,화장품/헤어,"7,920원",49,바디클렌져/바디로션,[도브]바디워시 1000ml(1L) 1+1/ 도브
"22,050원",11,화장품/헤어,"22,050원",50,바디클렌져/바디로션,[닥터브로너스][15% 즉시할인] 닥터브로너스 퓨어 캐스틸 솝 950ml+펌프   
"37,620원",1,화장품/헤어,"37,620원",51,바디클렌져/바디로션,[록시땅]로즈 핸드 크림 150ml
"59,900원",0,화장품/헤어,"59,900원",52,바디클렌져/바디로션,[오제끄][용량 up ]오제끄 프리미엄 실크 바디필링 10종 시즌2
"13,210원",4,화장품/헤어,"13,210원",53,바디클렌져/바디로션,[세타필]세타필 모이스춰라이징 대용량 로션 591ml 1개
"23,290원",0,화장품/헤어,"23,290원",54,바디클렌져/바디로션,[카밀]카밀 핸드크림 클래식 100ml x 10개
"19,900원",40,화장품/헤어,"19,900원",55,바디클렌져/바디로션,[샤워메이트]샤워메이트 파머스 바디워시 1200mlx5개(각1개씩)+증정
"7,750원",1,화장품/헤어,"7,750원",56,바디클렌져/바디로션,[바세린]퓨어 스킨 젤리 100ml 3개
"15,900원",0,화장품/헤어,"15,900원",57,바디클렌져/바디로션,[메디플라워]보니타 가든 핸드크림 6종세트+쇼핑백 1+1/답례품
"24,500원",6,화장품/헤어,"24,500원",58,바디클렌져/바디로션,[뉴트로지나]뉴트로지나 릴랙싱 바디 로션 450ml 2개
"20,900원",48,화장품/헤어,"20,900원",59,바디클렌져/바디로션,[일리윤]일리윤 세라마이드 아토로션 350ML 2개
